target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_reconstruction_loss,zero_shot_decoder_r2,zero_shot_gcn_gru_reconstruction_loss,zero_shot_gcn_gru_decoder_r2,zero_shot_bilstm_reconstruction_loss,zero_shot_bilstm_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_reconstruction_loss,calibrated_decoder_r2,calibrated_gcn_gru_reconstruction_loss,calibrated_gcn_gru_decoder_r2,calibrated_bilstm_reconstruction_loss,calibrated_bilstm_decoder_r2,delta_ece,delta_gcn_gru_decoder_r2,delta_f1,delta_macro_precision,delta_brier_score,delta_macro_f1,delta_roc_auc,delta_joint_loss,delta_reconstruction_loss,delta_decoder_r2,delta_recall,delta_gcn_gru_reconstruction_loss,delta_loss,delta_macro_recall,delta_balanced_accuracy,delta_bilstm_reconstruction_loss,delta_bilstm_decoder_r2,delta_precision,delta_accuracy
2,12,3,"[0, 2, 4, 5, 6, 7, 8, 11, 13, 14, 15, 16]","[1, 3, 9, 10, 12, 17]",12,6,10,0.6921435597604915,0.6666666666666666,0.75,1.0,0.6,0.625,0.6666666666666666,0.8,0.8,0.6,0.24949814558354685,0.16148265202840162,0.6133925318717957,0.7124372124671936,0.2236226201057434,0.8549410700798035,0.14505881071090698,0.6978134512901306,0.30218642950057983,0.6907059283304141,0.6666666666666666,0.75,1.0,0.6,0.625,0.6666666666666666,0.8,0.8,0.6,0.24877942555738253,0.16125466426213575,0.6094995141029358,0.7124372124671936,0.2236226201057434,0.8549410700798035,0.14505881071090698,0.6978134512901306,0.30218642950057983,-0.00022798776626586914,0.0,0.0,0.0,-0.0007187200261643267,0.0,0.0,-0.0038930177688598633,0.0,0.0,0.0,0.0,-0.0014376314300773574,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,"[1, 5, 9]","[0, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17]",3,15,10,0.6916343972555985,0.6666666666666666,0.7058823529411765,0.6666666666666666,0.75,0.660633484162896,0.6666666666666666,0.6607142857142857,0.6607142857142857,0.625,0.2492435797774089,0.16322755416234336,0.9009199142456055,0.559620201587677,0.3436121344566345,0.5991102457046509,0.4008898138999939,0.7136655449867249,0.2863345146179199,0.6917331096009449,0.6666666666666666,0.7058823529411765,0.6666666666666666,0.75,0.660633484162896,0.6666666666666666,0.6607142857142857,0.6607142857142857,0.6071428571428572,0.24929293461495128,0.163132639726003,0.5651334524154663,0.559620201587677,0.3436121344566345,0.5991102457046509,0.4008898138999939,0.7136655449867249,0.2863345146179199,-9.491443634035424e-05,0.0,0.0,0.0,4.9354837542370245e-05,0.0,-0.017857142857142794,-0.33578646183013916,0.0,0.0,0.0,0.0,9.871234534641893e-05,0.0,0.0,0.0,0.0,0.0,0.0
3,3,2,"[3, 8, 15]","[0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17]",3,15,10,0.6914133825432355,0.7333333333333333,0.8,0.7272727272727273,0.8888888888888888,0.7,0.7386363636363636,0.6944444444444444,0.6944444444444444,0.5740740740740741,0.2491330710712921,0.22962346871693928,0.5674276351928711,0.570114016532898,0.3328864574432373,0.6127573251724243,0.3872426748275757,0.7214698195457458,0.27853018045425415,0.6916402565767972,0.6666666666666666,0.7368421052631579,0.7,0.7777777777777778,0.6411483253588517,0.6499999999999999,0.6388888888888888,0.6388888888888888,0.5925925925925926,0.24924652185062393,0.16325615247090652,0.5674352049827576,0.570114016532898,0.3328864574432373,0.6127573251724243,0.3872426748275757,0.7214698195457458,0.27853018045425415,-0.06636731624603276,0.0,-0.06315789473684219,-0.08863636363636374,0.00011345077933183623,-0.058851674641148266,0.01851851851851849,7.569789886474609e-06,0.0,0.0,-0.11111111111111105,0.0,0.000226874033561697,-0.05555555555555558,-0.05555555555555558,0.0,0.0,-0.027272727272727337,-0.06666666666666665
3,3,3,"[0, 2, 14]","[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17]",3,15,10,0.6937316494714056,0.6,0.6666666666666666,0.6,0.75,0.5833333333333333,0.6,0.5892857142857143,0.5892857142857143,0.46428571428571425,0.250292157161701,0.09699194431304925,0.5685125589370728,0.5757497549057007,0.3286915421485901,0.6159942746162415,0.38400566577911377,0.726622462272644,0.2733774185180664,0.693722008728471,0.6,0.6666666666666666,0.6,0.75,0.5833333333333333,0.6,0.5892857142857143,0.5892857142857143,0.46428571428571425,0.2502873206419319,0.09662230014801021,0.5703026652336121,0.5757497549057007,0.3286915421485901,0.6159942746162415,0.38400566577911377,0.726622462272644,0.2733774185180664,-0.0003696441650390403,0.0,0.0,0.0,-4.836519769124692e-06,0.0,0.0,0.0017901062965393066,0.0,0.0,0.0,0.0,-9.640742934635682e-06,0.0,0.0,0.0,0.0,0.0,0.0
3,3,4,"[4, 7, 11]","[0, 1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17]",3,15,10,0.6915387748739492,0.6666666666666666,0.7058823529411765,0.6666666666666666,0.75,0.660633484162896,0.6666666666666666,0.6607142857142857,0.6607142857142857,0.625,0.24919576753305736,0.16292633612950636,0.5625407695770264,0.5685475468635559,0.3342166543006897,0.6102043390274048,0.38979572057724,0.7213624119758606,0.2786376476287842,0.6915226591771796,0.6,0.625,0.625,0.625,0.5982142857142857,0.5982142857142857,0.5982142857142857,0.5982142857142857,0.625,0.24918772328544414,0.09634388685226436,0.5632601976394653,0.5685475468635559,0.3342166543006897,0.6102043390274048,0.38979572057724,0.7213624119758606,0.2786376476287842,-0.066582449277242,0.0,-0.08088235294117652,-0.06845238095238093,-8.044247613220312e-06,-0.062419198448610325,0.0,0.0007194280624389648,0.0,0.0,-0.125,0.0,-1.611569676962521e-05,-0.0625,-0.0625,0.0,0.0,-0.04166666666666663,-0.06666666666666665
3,3,5,"[6, 16, 17]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15]",3,15,10,0.6907768999308782,0.6666666666666666,0.7368421052631579,0.7,0.7777777777777778,0.6411483253588517,0.6499999999999999,0.6388888888888888,0.6388888888888888,0.6481481481481481,0.2488149129412708,0.16349460283915196,0.5676946640014648,0.5532745122909546,0.34944337606430054,0.5857865810394287,0.4142134189605713,0.715326726436615,0.284673273563385,0.6903643731247989,0.6666666666666666,0.7368421052631579,0.7,0.7777777777777778,0.6411483253588517,0.6499999999999999,0.6388888888888888,0.6388888888888888,0.6666666666666667,0.24860866444586574,0.1630113403002421,0.5647280812263489,0.5532745122909546,0.34944337606430054,0.5857865810394287,0.4142134189605713,0.715326726436615,0.284673273563385,-0.0004832625389098455,0.0,0.0,0.0,-0.0002062484954050703,0.0,0.0185185185185186,-0.002966582775115967,0.0,0.0,0.0,0.0,-0.00041252680607928305,0.0,0.0,0.0,0.0,0.0,0.0
3,3,6,"[10, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15, 16, 17]",3,15,10,0.6921687815858086,0.6666666666666666,0.7368421052631579,0.6363636363636364,0.875,0.6411483253588517,0.6931818181818181,0.6517857142857143,0.6517857142857143,0.5535714285714286,0.24951075621078977,0.16339447895685832,0.5748976469039917,0.5321692228317261,0.3659888505935669,0.5608152151107788,0.4391847848892212,0.7072071433067322,0.2927928566932678,0.6921301118979444,0.6666666666666666,0.7368421052631579,0.6363636363636364,0.875,0.6411483253588517,0.6931818181818181,0.6517857142857143,0.6517857142857143,0.5714285714285714,0.24949142155868376,0.16335449616114295,0.5754225254058838,0.5321692228317261,0.3659888505935669,0.5608152151107788,0.4391847848892212,0.7072071433067322,0.2927928566932678,-3.998279571537644e-05,0.0,0.0,0.0,-1.9334652106017813e-05,0.0,0.017857142857142794,0.0005248785018920898,0.0,0.0,0.0,0.0,-3.866968786425673e-05,0.0,0.0,0.0,0.0,0.0,0.0
3,6,1,"[2, 9, 10, 12, 14, 17]","[0, 1, 3, 4, 5, 6, 7, 8, 11, 13, 15, 16]",6,12,10,0.6927254871748243,0.6666666666666666,0.75,0.6666666666666666,0.8571428571428571,0.625,0.6666666666666666,0.6285714285714286,0.6285714285714286,0.5142857142857142,0.24978908498529728,0.16375926633675886,0.5828019976615906,0.5274068117141724,0.3685075640678406,0.5514194965362549,0.4485805034637451,0.7115654945373535,0.28843456506729126,0.6928150060082983,0.6666666666666666,0.75,0.6666666666666666,0.8571428571428571,0.625,0.6666666666666666,0.6285714285714286,0.6285714285714286,0.5142857142857142,0.24983381652584477,0.16341580947240186,0.5821685194969177,0.5274068117141724,0.3685075640678406,0.5514194965362549,0.4485805034637451,0.7115654945373535,0.28843456506729126,-0.00034345686435699463,0.0,0.0,0.0,4.473154054748796e-05,0.0,0.0,-0.0006334781646728516,0.0,0.0,0.0,0.0,8.951883347396716e-05,0.0,0.0,0.0,0.0,0.0,0.0
3,6,2,"[1, 3, 5, 6, 13, 16]","[0, 2, 4, 7, 8, 9, 10, 11, 12, 14, 15, 17]",6,12,10,0.6905116377340303,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6857142857142857,0.24868228471012066,0.16333421568075812,0.5816370248794556,0.5763618350028992,0.32849353551864624,0.6240891814231873,0.37591081857681274,0.7189237475395203,0.28107625246047974,0.690657362217836,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.657142857142857,0.24875514027797085,0.16357916593551636,0.583734929561615,0.5763618350028992,0.32849353551864624,0.6240891814231873,0.37591081857681274,0.7189237475395203,0.28107625246047974,0.00024495025475823606,0.0,0.0,0.0,7.285556785019409e-05,0.0,-0.028571428571428692,0.002097904682159424,0.0,0.0,0.0,0.0,0.00014572448380567593,0.0,0.0,0.0,0.0,0.0,0.0
3,6,3,"[0, 4, 7, 8, 11, 15]","[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 17]",6,12,10,0.6923948179215831,0.6666666666666666,0.7142857142857143,0.625,0.8333333333333334,0.6571428571428571,0.6875,0.6666666666666667,0.6666666666666667,0.5555555555555556,0.24962375265234202,0.16273571054140723,0.5766353607177734,0.5759744644165039,0.33041244745254517,0.6168252825737,0.3831746578216553,0.7223497033119202,0.27765023708343506,0.6922262239226188,0.6666666666666666,0.7142857142857143,0.625,0.8333333333333334,0.6571428571428571,0.6875,0.6666666666666667,0.6666666666666667,0.5555555555555556,0.24953946048884826,0.16254859169324232,0.5773860812187195,0.5759744644165039,0.33041244745254517,0.6168252825737,0.3831746578216553,0.7223497033119202,0.27765023708343506,-0.0001871188481649133,0.0,0.0,0.0,-8.42921634937599e-05,0.0,0.0,0.0007507205009460449,0.0,0.0,0.0,0.0,-0.00016859399896429483,0.0,0.0,0.0,0.0,0.0,0.0
3,9,1,"[1, 2, 4, 6, 7, 8, 12, 14, 16]","[0, 3, 5, 9, 10, 11, 13, 15, 17]",9,9,10,0.6920359587308085,0.5555555555555556,0.6,0.6,0.6,0.55,0.55,0.55,0.55,0.55,0.24944441499491699,0.05231419536802506,0.5858659148216248,0.6024745106697083,0.3046828508377075,0.6639178395271301,0.3360821604728699,0.7267163991928101,0.27328360080718994,0.6920052883048401,0.5555555555555556,0.6,0.6,0.6,0.55,0.55,0.55,0.55,0.6000000000000001,0.24942907644615767,0.0520977179209392,0.5824980735778809,0.6024745106697083,0.3046828508377075,0.6639178395271301,0.3360821604728699,0.7267163991928101,0.27328360080718994,-0.00021647744708586103,0.0,0.0,0.0,-1.5338548759319393e-05,0.0,0.050000000000000044,-0.0033678412437438965,0.0,0.0,0.0,0.0,-3.06704259683821e-05,0.0,0.0,0.0,0.0,0.0,0.0
3,9,2,"[0, 3, 5, 9, 10, 11, 13, 15, 17]","[1, 2, 4, 6, 7, 8, 12, 14, 16]",9,9,10,0.6917188212400264,0.7777777777777778,0.8333333333333334,0.7142857142857143,1.0,0.75,0.8571428571428572,0.75,0.75,0.6,0.24928573548207725,0.2742386923895942,0.6317421793937683,0.5173541307449341,0.3802594542503357,0.5309715270996094,0.4690284729003906,0.708509624004364,0.291490375995636,0.6915254192301552,0.7777777777777778,0.8333333333333334,0.7142857142857143,1.0,0.75,0.8571428571428572,0.75,0.75,0.6,0.24918903276013576,0.27411660220887923,0.6316713094711304,0.5173541307449341,0.3802594542503357,0.5309715270996094,0.4690284729003906,0.708509624004364,0.291490375995636,-0.00012209018071496214,0.0,0.0,0.0,-9.670272194148288e-05,0.0,0.0,-7.086992263793945e-05,0.0,0.0,0.0,0.0,-0.00019340200987116862,0.0,0.0,0.0,0.0,0.0,0.0
3,12,1,"[0, 1, 3, 4, 6, 7, 9, 10, 11, 14, 15, 16]","[2, 5, 8, 12, 13, 17]",12,6,10,0.6865116311769214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2466822978659128,0.49666956067085266,0.6817380785942078,0.5579830408096313,0.34368449449539185,0.5942806005477905,0.40571945905685425,0.7183505296707153,0.28164952993392944,0.6863944269072322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24662371360785848,0.49660971760749817,0.6729514598846436,0.5579830408096313,0.34368449449539185,0.5942806005477905,0.40571945905685425,0.7183505296707153,0.28164952993392944,-5.984306335449219e-05,0.0,0.0,0.0,-5.858425805432832e-05,0.0,0.0,-0.008786618709564209,0.0,0.0,0.0,0.0,-0.00011720426968919728,0.0,0.0,0.0,0.0,0.0,0.0
3,12,2,"[1, 2, 3, 4, 8, 10, 11, 12, 13, 15, 16, 17]","[0, 5, 6, 7, 9, 14]",12,6,10,0.6894726679366657,0.6666666666666666,0.75,0.6,1.0,0.625,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.2481628414834467,0.16233239571253455,0.6468590497970581,0.5470134615898132,0.3427480459213257,0.5991023182868958,0.4008976221084595,0.7154014110565186,0.28459852933883667,0.6894750864507678,0.6666666666666666,0.75,0.6,1.0,0.625,0.8,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.24816406042202446,0.1624575058619181,0.6429463624954224,0.5470134615898132,0.3427480459213257,0.5991023182868958,0.4008976221084595,0.7154014110565186,0.28459852933883667,0.00012511014938354492,0.0,0.0,0.0,1.218938577768336e-06,0.0,0.11111111111111105,-0.003912687301635742,0.0,0.0,0.0,0.0,2.418514102098257e-06,0.0,0.0,0.0,0.0,0.0,0.0
3,12,3,"[0, 1, 2, 3, 5, 6, 7, 10, 12, 14, 16, 17]","[4, 8, 9, 11, 13, 15]",12,6,10,0.692745011226415,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.24979889826543644,0.16468468308448792,0.6500095725059509,0.6073222160339355,0.3045058250427246,0.6598381400108337,0.3401618003845215,0.7311500906944275,0.26884984970092773,0.6925392535322126,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.24969600800236838,0.1646311183770497,0.6479886174201965,0.6073222160339355,0.3045058250427246,0.6598381400108337,0.3401618003845215,0.7311500906944275,0.26884984970092773,-5.3564707438225057e-05,0.0,0.0,0.0,-0.0001028902630680617,0.0,0.0,-0.0020209550857543945,0.0,0.0,0.0,0.0,-0.00020575769420239087,0.0,0.0,0.0,0.0,0.0,0.0
